date,symbol,marketcapname,sector
01-08-2024,ITC,Largecap,FMCG
01-08-2024,WIPRO,Largecap,I.T
01-08-2024,SHRIRAMFIN,Largecap,Finance
01-08-2024,CHOLAFIN,Largecap,Finance
01-08-2024,LICI,Largecap,Services
01-08-2024,ICICIBANK,Largecap,Bank
01-08-2024,GODREJCP,Largecap,FMCG
01-08-2024,UNITDSPR,Largecap,FMCG
01-08-2024,ULTRACEMCO,Largecap,Industrials
01-08-2024,NTPC,Largecap,Miscellaneous
01-08-2024,TECHM,Largecap,I.T
01-08-2024,NAUKRI,Largecap,I.T
01-08-2024,PFC,Largecap,Finance
01-08-2024,RECLTD,Largecap,Finance
01-08-2024,IRFC,Largecap,Finance
01-08-2024,ZOMATO,Largecap,I.T
01-08-2024,INDIGO,Largecap,Services
02-08-2024,CIPLA,Largecap,Pharmaceuticals
02-08-2024,GRASIM,Largecap,Textiles
02-08-2024,ITC,Largecap,FMCG
02-08-2024,UNITDSPR,Largecap,FMCG
02-08-2024,TCS,Largecap,I.T
02-08-2024,NTPC,Largecap,Miscellaneous
02-08-2024,ICICIPRULI,Largecap,Services
05-08-2024,ICICIBANK,Largecap,Bank
08-08-2024,TATAMTRDVR,Largecap,Auto
08-08-2024,DABUR,Largecap,FMCG
08-08-2024,GRASIM,Largecap,Textiles
08-08-2024,LT,Largecap,Realty
08-08-2024,BRITANNIA,Largecap,FMCG
08-08-2024,COLPAL,Largecap,FMCG
08-08-2024,DMART,Largecap,FMCG
08-08-2024,SUNPHARMA,Largecap,Pharmaceuticals
08-08-2024,SBILIFE,Largecap,Services
08-08-2024,ICICIGI,Largecap,Services
08-08-2024,ADANIGREEN,Largecap,Miscellaneous
08-08-2024,IOC,Largecap,Industrials
08-08-2024,MARUTI,Largecap,Auto
08-08-2024,ULTRACEMCO,Largecap,Industrials
08-08-2024,NTPC,Largecap,Miscellaneous
09-08-2024,DABUR,Largecap,FMCG
09-08-2024,KOTAKBANK,Largecap,Bank
09-08-2024,ONGC,Largecap,Oils
09-08-2024,TORNTPHARM,Largecap,Pharmaceuticals
09-08-2024,TATACONSUM,Largecap,FMCG
09-08-2024,COLPAL,Largecap,FMCG
09-08-2024,ITC,Largecap,FMCG
09-08-2024,SUNPHARMA,Largecap,Pharmaceuticals
09-08-2024,IOC,Largecap,Industrials
09-08-2024,GAIL,Largecap,Industrials
09-08-2024,TECHM,Largecap,I.T
09-08-2024,COALINDIA,Largecap,Industrials
09-08-2024,ADANIENSOL,Largecap,Miscellaneous
12-08-2024,DRREDDY,Largecap,Pharmaceuticals
12-08-2024,HDFCBANK,Largecap,Bank
12-08-2024,TATAPOWER,Largecap,Miscellaneous
12-08-2024,TORNTPHARM,Largecap,Pharmaceuticals
12-08-2024,LT,Largecap,Realty
12-08-2024,BPCL,Largecap,Industrials
12-08-2024,TATACONSUM,Largecap,FMCG
12-08-2024,BRITANNIA,Largecap,FMCG
12-08-2024,ITC,Largecap,FMCG
12-08-2024,APOLLOHOSP,Largecap,Pharmaceuticals
12-08-2024,DMART,Largecap,FMCG
12-08-2024,SUNPHARMA,Largecap,Pharmaceuticals
12-08-2024,GAIL,Largecap,Industrials
12-08-2024,TVSMOTOR,Largecap,Auto
12-08-2024,DIVISLAB,Largecap,Pharmaceuticals
12-08-2024,TCS,Largecap,I.T
12-08-2024,PFC,Largecap,Finance
12-08-2024,DLF,Largecap,Realty
12-08-2024,POWERGRID,Largecap,Miscellaneous
12-08-2024,ADANIPORTS,Largecap,Industrials
12-08-2024,RECLTD,Largecap,Finance
12-08-2024,COALINDIA,Largecap,Industrials
12-08-2024,IRFC,Largecap,Finance
12-08-2024,ZOMATO,Largecap,I.T
12-08-2024,ADANIENSOL,Largecap,Miscellaneous
12-08-2024,INDIGO,Largecap,Services
12-08-2024,ICICIPRULI,Largecap,Services
13-08-2024,TRENT,Largecap,FMCG
13-08-2024,TORNTPHARM,Largecap,Pharmaceuticals
13-08-2024,BPCL,Largecap,Industrials
13-08-2024,TATAMOTORS,Largecap,Auto
13-08-2024,SRF,Largecap,Industrials
13-08-2024,DMART,Largecap,FMCG
13-08-2024,SUNPHARMA,Largecap,Pharmaceuticals
13-08-2024,TVSMOTOR,Largecap,Auto
13-08-2024,DLF,Largecap,Realty
13-08-2024,POWERGRID,Largecap,Miscellaneous
13-08-2024,BAJAJ-AUTO,Largecap,Auto
13-08-2024,COALINDIA,Largecap,Industrials
13-08-2024,ZOMATO,Largecap,I.T
14-08-2024,INFY,Largecap,I.T
14-08-2024,TRENT,Largecap,FMCG
14-08-2024,HINDUNILVR,Largecap,FMCG
14-08-2024,COLPAL,Largecap,FMCG
14-08-2024,GODREJCP,Largecap,FMCG
14-08-2024,ULTRACEMCO,Largecap,Industrials
16-08-2024,TATAMTRDVR,Largecap,Auto
16-08-2024,TATAMOTORS,Largecap,Auto
16-08-2024,SHRIRAMFIN,Largecap,Finance
16-08-2024,TECHM,Largecap,I.T
16-08-2024,BAJAJ-AUTO,Largecap,Auto
16-08-2024,LTIM,Largecap,I.T
19-08-2024,TRENT,Largecap,FMCG
19-08-2024,ONGC,Largecap,Oils
19-08-2024,SRF,Largecap,Industrials
19-08-2024,LICI,Largecap,Services
19-08-2024,ZYDUSLIFE,Largecap,Pharmaceuticals
19-08-2024,BHARTIARTL,Largecap,Telecom
19-08-2024,DIVISLAB,Largecap,Pharmaceuticals
20-08-2024,CIPLA,Largecap,Pharmaceuticals
20-08-2024,INFY,Largecap,I.T
20-08-2024,ONGC,Largecap,Oils
20-08-2024,TORNTPHARM,Largecap,Pharmaceuticals
20-08-2024,HINDUNILVR,Largecap,FMCG
20-08-2024,BRITANNIA,Largecap,FMCG
20-08-2024,COLPAL,Largecap,FMCG
20-08-2024,SRF,Largecap,Industrials
20-08-2024,LICI,Largecap,Services
20-08-2024,SUNPHARMA,Largecap,Pharmaceuticals
20-08-2024,HDFCLIFE,Largecap,Services
20-08-2024,HCLTECH,Largecap,I.T
20-08-2024,ZYDUSLIFE,Largecap,Pharmaceuticals
20-08-2024,TVSMOTOR,Largecap,Auto
20-08-2024,DIVISLAB,Largecap,Pharmaceuticals
20-08-2024,NTPC,Largecap,Miscellaneous
20-08-2024,NAUKRI,Largecap,I.T
20-08-2024,POWERGRID,Largecap,Miscellaneous
20-08-2024,ADANIPORTS,Largecap,Industrials
20-08-2024,ADANIENSOL,Largecap,Miscellaneous
20-08-2024,ICICIPRULI,Largecap,Services
21-08-2024,TATAMTRDVR,Largecap,Auto
21-08-2024,DABUR,Largecap,FMCG
21-08-2024,INFY,Largecap,I.T
21-08-2024,TORNTPHARM,Largecap,Pharmaceuticals
21-08-2024,TATAMOTORS,Largecap,Auto
21-08-2024,HINDUNILVR,Largecap,FMCG
21-08-2024,SRF,Largecap,Industrials
21-08-2024,LICI,Largecap,Services
21-08-2024,MARICO,Largecap,FMCG
21-08-2024,HCLTECH,Largecap,I.T
21-08-2024,TVSMOTOR,Largecap,Auto
21-08-2024,UNITDSPR,Largecap,FMCG
21-08-2024,DIVISLAB,Largecap,Pharmaceuticals
21-08-2024,NTPC,Largecap,Miscellaneous
21-08-2024,NAUKRI,Largecap,I.T
21-08-2024,DLF,Largecap,Realty
21-08-2024,POWERGRID,Largecap,Miscellaneous
21-08-2024,ADANIENSOL,Largecap,Miscellaneous
22-08-2024,TATAMTRDVR,Largecap,Auto
22-08-2024,INFY,Largecap,I.T
22-08-2024,TRENT,Largecap,FMCG
22-08-2024,ONGC,Largecap,Oils
22-08-2024,TORNTPHARM,Largecap,Pharmaceuticals
22-08-2024,TATAMOTORS,Largecap,Auto
22-08-2024,TATACONSUM,Largecap,FMCG
22-08-2024,SRF,Largecap,Industrials
22-08-2024,ICICIGI,Largecap,Services
22-08-2024,GAIL,Largecap,Industrials
22-08-2024,HCLTECH,Largecap,I.T
22-08-2024,TVSMOTOR,Largecap,Auto
22-08-2024,BHARTIARTL,Largecap,Telecom
22-08-2024,NTPC,Largecap,Miscellaneous
22-08-2024,NAUKRI,Largecap,I.T
22-08-2024,LTIM,Largecap,I.T
23-08-2024,BPCL,Largecap,Industrials
23-08-2024,EICHERMOT,Largecap,Auto
23-08-2024,APOLLOHOSP,Largecap,Pharmaceuticals
23-08-2024,SHRIRAMFIN,Largecap,Finance
23-08-2024,SBILIFE,Largecap,Services
23-08-2024,HDFCLIFE,Largecap,Services
23-08-2024,HCLTECH,Largecap,I.T
23-08-2024,ZYDUSLIFE,Largecap,Pharmaceuticals
23-08-2024,DIVISLAB,Largecap,Pharmaceuticals
23-08-2024,RECLTD,Largecap,Finance
26-08-2024,DRREDDY,Largecap,Pharmaceuticals
26-08-2024,BAJAJHLDNG,Largecap,Finance
26-08-2024,APOLLOHOSP,Largecap,Pharmaceuticals
26-08-2024,SBILIFE,Largecap,Services
26-08-2024,HDFCLIFE,Largecap,Services
26-08-2024,ADANIGREEN,Largecap,Miscellaneous
26-08-2024,TCS,Largecap,I.T
26-08-2024,TECHM,Largecap,I.T
27-08-2024,BHARTIARTL,Largecap,Telecom
28-08-2024,HINDALCO,Largecap,Metals
28-08-2024,TATACONSUM,Largecap,FMCG
28-08-2024,ADANIGREEN,Largecap,Miscellaneous
28-08-2024,TCS,Largecap,I.T
28-08-2024,TECHM,Largecap,I.T
28-08-2024,ADANIENSOL,Largecap,Miscellaneous
29-08-2024,VEDL,Largecap,Industrials
29-08-2024,HINDALCO,Largecap,Metals
29-08-2024,HAVELLS,Largecap,FMCG
30-08-2024,DABUR,Largecap,FMCG
02-09-2024,INFY,Largecap,I.T
02-09-2024,GRASIM,Largecap,Textiles
02-09-2024,ONGC,Largecap,Oils
02-09-2024,TATAMOTORS,Largecap,Auto
02-09-2024,TATACONSUM,Largecap,FMCG
02-09-2024,WIPRO,Largecap,I.T
02-09-2024,INDIGO,Largecap,Services
03-09-2024,HINDUNILVR,Largecap,FMCG
03-09-2024,COLPAL,Largecap,FMCG
03-09-2024,SHRIRAMFIN,Largecap,Finance
03-09-2024,DMART,Largecap,FMCG
03-09-2024,MARICO,Largecap,FMCG
03-09-2024,UNITDSPR,Largecap,FMCG
03-09-2024,DLF,Largecap,Realty
03-09-2024,ICICIPRULI,Largecap,Services
04-09-2024,CIPLA,Largecap,Pharmaceuticals
04-09-2024,JSWSTEEL,Largecap,Metals
04-09-2024,GRASIM,Largecap,Textiles
04-09-2024,BPCL,Largecap,Industrials
04-09-2024,ASIANPAINT,Largecap,Industrials
04-09-2024,COLPAL,Largecap,FMCG
04-09-2024,APOLLOHOSP,Largecap,Pharmaceuticals
04-09-2024,TVSMOTOR,Largecap,Auto
04-09-2024,DIVISLAB,Largecap,Pharmaceuticals
04-09-2024,NTPC,Largecap,Miscellaneous
04-09-2024,BAJAJ-AUTO,Largecap,Auto
04-09-2024,COALINDIA,Largecap,Industrials
04-09-2024,INDIGO,Largecap,Services
05-09-2024,TATAMOTORS,Largecap,Auto
05-09-2024,SBILIFE,Largecap,Services
05-09-2024,GAIL,Largecap,Industrials
05-09-2024,PFC,Largecap,Finance
05-09-2024,RECLTD,Largecap,Finance
05-09-2024,ZOMATO,Largecap,I.T
06-09-2024,TRENT,Largecap,FMCG
06-09-2024,PIDILITIND,Largecap,Industrials
06-09-2024,HINDALCO,Largecap,Metals
06-09-2024,COLPAL,Largecap,FMCG
06-09-2024,ITC,Largecap,FMCG
06-09-2024,SUNPHARMA,Largecap,Pharmaceuticals
06-09-2024,HDFCLIFE,Largecap,Services
06-09-2024,MARICO,Largecap,FMCG
06-09-2024,TCS,Largecap,I.T
06-09-2024,TECHM,Largecap,I.T
06-09-2024,NAUKRI,Largecap,I.T
06-09-2024,BAJAJFINSV,Largecap,Finance
09-09-2024,BRITANNIA,Largecap,FMCG
10-09-2024,HEROMOTOCO,Largecap,Auto
10-09-2024,TRENT,Largecap,FMCG
10-09-2024,LT,Largecap,Realty
10-09-2024,CHOLAFIN,Largecap,Finance
10-09-2024,SUNPHARMA,Largecap,Pharmaceuticals
10-09-2024,LTIM,Largecap,I.T
11-09-2024,DABUR,Largecap,FMCG
11-09-2024,TRENT,Largecap,FMCG
11-09-2024,VEDL,Largecap,Industrials
11-09-2024,BAJAJHLDNG,Largecap,Finance
11-09-2024,TATACONSUM,Largecap,FMCG
11-09-2024,SRF,Largecap,Industrials
11-09-2024,SUNPHARMA,Largecap,Pharmaceuticals
11-09-2024,ADANIGREEN,Largecap,Miscellaneous
11-09-2024,IOC,Largecap,Industrials
11-09-2024,MARICO,Largecap,FMCG
11-09-2024,UNITDSPR,Largecap,FMCG
12-09-2024,INFY,Largecap,I.T
12-09-2024,TORNTPHARM,Largecap,Pharmaceuticals
12-09-2024,BAJAJHLDNG,Largecap,Finance
12-09-2024,APOLLOHOSP,Largecap,Pharmaceuticals
12-09-2024,SHRIRAMFIN,Largecap,Finance
12-09-2024,CHOLAFIN,Largecap,Finance
12-09-2024,HCLTECH,Largecap,I.T
12-09-2024,LTIM,Largecap,I.T
13-09-2024,DABUR,Largecap,FMCG
13-09-2024,BAJAJHLDNG,Largecap,Finance
13-09-2024,BPCL,Largecap,Industrials
13-09-2024,SRF,Largecap,Industrials
13-09-2024,ADANIGREEN,Largecap,Miscellaneous
13-09-2024,MARICO,Largecap,FMCG
13-09-2024,SBICARD,Largecap,Finance
13-09-2024,UNITDSPR,Largecap,FMCG
16-09-2024,HEROMOTOCO,Largecap,Auto
16-09-2024,TRENT,Largecap,FMCG
16-09-2024,BAJAJHLDNG,Largecap,Finance
16-09-2024,CHOLAFIN,Largecap,Finance
16-09-2024,DMART,Largecap,FMCG
16-09-2024,SUNPHARMA,Largecap,Pharmaceuticals
16-09-2024,ICICIGI,Largecap,Services
16-09-2024,TVSMOTOR,Largecap,Auto
16-09-2024,ULTRACEMCO,Largecap,Industrials
16-09-2024,TCS,Largecap,I.T
16-09-2024,TECHM,Largecap,I.T
16-09-2024,ICICIPRULI,Largecap,Services
17-09-2024,CIPLA,Largecap,Pharmaceuticals
17-09-2024,INFY,Largecap,I.T
17-09-2024,KOTAKBANK,Largecap,Bank
17-09-2024,PIDILITIND,Largecap,Industrials
17-09-2024,TORNTPHARM,Largecap,Pharmaceuticals
17-09-2024,HINDALCO,Largecap,Metals
17-09-2024,BOSCHLTD,Largecap,Auto
17-09-2024,BPCL,Largecap,Industrials
17-09-2024,WIPRO,Largecap,I.T
17-09-2024,APOLLOHOSP,Largecap,Pharmaceuticals
17-09-2024,BERGEPAINT,Largecap,Industrials
17-09-2024,HAVELLS,Largecap,FMCG
17-09-2024,DMART,Largecap,FMCG
17-09-2024,ICICIGI,Largecap,Services
17-09-2024,HCLTECH,Largecap,I.T
17-09-2024,BHARTIARTL,Largecap,Telecom
17-09-2024,DIVISLAB,Largecap,Pharmaceuticals
17-09-2024,BAJAJ-AUTO,Largecap,Auto
17-09-2024,INDIGO,Largecap,Services
17-09-2024,LTIM,Largecap,I.T
17-09-2024,ICICIPRULI,Largecap,Services
18-09-2024,INFY,Largecap,I.T
18-09-2024,JSWSTEEL,Largecap,Metals
18-09-2024,TORNTPHARM,Largecap,Pharmaceuticals
18-09-2024,HINDALCO,Largecap,Metals
18-09-2024,DMART,Largecap,FMCG
18-09-2024,SUNPHARMA,Largecap,Pharmaceuticals
18-09-2024,IOC,Largecap,Industrials
18-09-2024,AXISBANK,Largecap,Bank
18-09-2024,ZOMATO,Largecap,I.T
18-09-2024,ICICIPRULI,Largecap,Services
19-09-2024,VEDL,Largecap,Industrials
19-09-2024,HINDUNILVR,Largecap,FMCG
19-09-2024,BERGEPAINT,Largecap,Industrials
19-09-2024,NTPC,Largecap,Miscellaneous
19-09-2024,ZOMATO,Largecap,I.T
19-09-2024,VBL,Largecap,FMCG
20-09-2024,ASIANPAINT,Largecap,Industrials
20-09-2024,GODREJCP,Largecap,FMCG
20-09-2024,BAJAJFINSV,Largecap,Finance
23-09-2024,TATAPOWER,Largecap,Miscellaneous
23-09-2024,HINDALCO,Largecap,Metals
24-09-2024,JSWSTEEL,Largecap,Metals
24-09-2024,GRASIM,Largecap,Textiles
24-09-2024,PIDILITIND,Largecap,Industrials
24-09-2024,BRITANNIA,Largecap,FMCG
24-09-2024,ITC,Largecap,FMCG
24-09-2024,AXISBANK,Largecap,Bank
24-09-2024,JINDALSTEL,Largecap,Metals
24-09-2024,GODREJCP,Largecap,FMCG
24-09-2024,NTPC,Largecap,Miscellaneous
24-09-2024,BAJAJFINSV,Largecap,Finance
24-09-2024,ZOMATO,Largecap,I.T
24-09-2024,INDIGO,Largecap,Services
24-09-2024,VBL,Largecap,FMCG
25-09-2024,TRENT,Largecap,FMCG
25-09-2024,ITC,Largecap,FMCG
25-09-2024,EICHERMOT,Largecap,Auto
25-09-2024,MOTHERSON,Largecap,Auto
25-09-2024,JIOFIN,Largecap,Finance
25-09-2024,AXISBANK,Largecap,Bank
25-09-2024,BHARTIARTL,Largecap,Telecom
25-09-2024,NTPC,Largecap,Miscellaneous
26-09-2024,BAJAJHLDNG,Largecap,Finance
26-09-2024,LT,Largecap,Realty
26-09-2024,APOLLOHOSP,Largecap,Pharmaceuticals
26-09-2024,MOTHERSON,Largecap,Auto
26-09-2024,JIOFIN,Largecap,Finance
26-09-2024,TVSMOTOR,Largecap,Auto
26-09-2024,BAJAJ-AUTO,Largecap,Auto
27-09-2024,DABUR,Largecap,FMCG
27-09-2024,BOSCHLTD,Largecap,Auto
27-09-2024,COLPAL,Largecap,FMCG
27-09-2024,WIPRO,Largecap,I.T
27-09-2024,JIOFIN,Largecap,Finance
27-09-2024,ICICIGI,Largecap,Services
27-09-2024,SBICARD,Largecap,Finance
27-09-2024,TECHM,Largecap,I.T
27-09-2024,ZOMATO,Largecap,I.T
27-09-2024,LTIM,Largecap,I.T
30-09-2024,ABB,Largecap,FMCG
30-09-2024,BAJFINANCE,Largecap,Finance
30-09-2024,TATACONSUM,Largecap,FMCG
30-09-2024,SHRIRAMFIN,Largecap,Finance
01-10-2024,CHOLAFIN,Largecap,Finance
01-10-2024,ULTRACEMCO,Largecap,Industrials
01-10-2024,ZOMATO,Largecap,I.T
