date,symbol,marketcapname,sector
13-08-2024,KPRMILL,Largecap,FMCG
13-08-2024,GLAND,Largecap,Pharmaceuticals
13-08-2024,INDUSTOWER,Largecap,Telecom
13-08-2024,ABFRL,Largecap,FMCG
13-08-2024,POLICYBZR,Largecap,I.T
13-08-2024,GUJGASLTD,Largecap,Industrials
14-08-2024,COROMANDEL,Largecap,Industrials
14-08-2024,PIIND,Largecap,Industrials
14-08-2024,BSE,Largecap,Financial Services
14-08-2024,MPHASIS,Largecap,I.T
14-08-2024,OIL,Largecap,Oils
14-08-2024,STARHEALTH,Largecap,Services
14-08-2024,SYNGENE,Largecap,Pharmaceuticals
14-08-2024,ALKEM,Largecap,Pharmaceuticals
16-08-2024,HINDPETRO,Largecap,Industrials
16-08-2024,IDBI,Largecap,Bank
16-08-2024,KAJARIACER,Largecap,Industrials
16-08-2024,LUPIN,Largecap,Pharmaceuticals
16-08-2024,PATANJALI,Largecap,FMCG
16-08-2024,GLAXO,Largecap,Pharmaceuticals
16-08-2024,DEEPAKNTR,Largecap,Industrials
16-08-2024,PIIND,Largecap,Industrials
16-08-2024,MPHASIS,Largecap,I.T
16-08-2024,HDFCAMC,Largecap,Finance
16-08-2024,GLAND,Largecap,Pharmaceuticals
16-08-2024,LALPATHLAB,Largecap,Pharmaceuticals
19-08-2024,HINDPETRO,Largecap,Industrials
19-08-2024,IDBI,Largecap,Bank
19-08-2024,KAJARIACER,Largecap,Industrials
19-08-2024,TATACOMM,Largecap,Telecom
19-08-2024,DEEPAKNTR,Largecap,Industrials
19-08-2024,LLOYDSME,Largecap,Industrials
19-08-2024,RVNL,Largecap,Realty
19-08-2024,SJVN,Largecap,Miscellaneous
19-08-2024,METROBRAND,Largecap,FMCG
20-08-2024,DEEPAKNTR,Largecap,Industrials
20-08-2024,IPCALAB,Largecap,Pharmaceuticals
20-08-2024,RVNL,Largecap,Realty
20-08-2024,SUMICHEM,Largecap,Industrials
20-08-2024,OFSS,Largecap,I.T
20-08-2024,COFORGE,Largecap,I.T
20-08-2024,INDIANB,Largecap,Bank
20-08-2024,KPRMILL,Largecap,FMCG
20-08-2024,OIL,Largecap,Oils
20-08-2024,MUTHOOTFIN,Largecap,Finance
20-08-2024,GLAND,Largecap,Pharmaceuticals
20-08-2024,STARHEALTH,Largecap,Services
20-08-2024,METROBRAND,Largecap,FMCG
20-08-2024,ALKEM,Largecap,Pharmaceuticals
20-08-2024,LALPATHLAB,Largecap,Pharmaceuticals
21-08-2024,MFSL,Largecap,Finance
21-08-2024,DEEPAKNTR,Largecap,Industrials
21-08-2024,MANYAVAR,Largecap,FMCG
21-08-2024,AUROPHARMA,Largecap,Pharmaceuticals
21-08-2024,RVNL,Largecap,Realty
21-08-2024,SUMICHEM,Largecap,Industrials
21-08-2024,OFSS,Largecap,I.T
21-08-2024,SUZLON,Largecap,FMCG
21-08-2024,GMRINFRA,Largecap,Miscellaneous
21-08-2024,PERSISTENT,Largecap,I.T
21-08-2024,NYKAA,Largecap,I.T
22-08-2024,CGPOWER,Largecap,FMCG
22-08-2024,PEL,Largecap,Finance
22-08-2024,ASHOKLEY,Largecap,Auto
22-08-2024,INDHOTEL,Largecap,Services
22-08-2024,DIXON,Largecap,FMCG
22-08-2024,KPITTECH,Largecap,I.T
22-08-2024,IGL,Largecap,Industrials
22-08-2024,COFORGE,Largecap,I.T
22-08-2024,SUZLON,Largecap,FMCG
22-08-2024,FORTIS,Largecap,Pharmaceuticals
22-08-2024,KPRMILL,Largecap,FMCG
22-08-2024,OIL,Largecap,Oils
22-08-2024,PERSISTENT,Largecap,I.T
22-08-2024,POLICYBZR,Largecap,I.T
23-08-2024,CGPOWER,Largecap,FMCG
23-08-2024,GODREJIND,Largecap,Industrials
23-08-2024,MFSL,Largecap,Finance
23-08-2024,FEDERALBNK,Largecap,Bank
23-08-2024,ASHOKLEY,Largecap,Auto
23-08-2024,VOLTAS,Largecap,FMCG
23-08-2024,COROMANDEL,Largecap,Industrials
23-08-2024,MANKIND,Largecap,Pharmaceuticals
23-08-2024,IPCALAB,Largecap,Pharmaceuticals
23-08-2024,DIXON,Largecap,FMCG
23-08-2024,EMAMILTD,Largecap,FMCG
23-08-2024,RVNL,Largecap,Realty
23-08-2024,PETRONET,Largecap,Industrials
23-08-2024,SUNTV,Largecap,Media
23-08-2024,FORTIS,Largecap,Pharmaceuticals
23-08-2024,OIL,Largecap,Oils
23-08-2024,SONACOMS,Largecap,Auto
23-08-2024,METROBRAND,Largecap,FMCG
23-08-2024,LALPATHLAB,Largecap,Pharmaceuticals
26-08-2024,GODREJIND,Largecap,Industrials
26-08-2024,LUPIN,Largecap,Pharmaceuticals
26-08-2024,AUROPHARMA,Largecap,Pharmaceuticals
26-08-2024,HDFCAMC,Largecap,Finance
26-08-2024,AJANTPHARM,Largecap,Pharmaceuticals
26-08-2024,COFORGE,Largecap,I.T
26-08-2024,TORNTPOWER,Largecap,Miscellaneous
26-08-2024,OIL,Largecap,Oils
26-08-2024,JUBLFOOD,Largecap,Quick Service Restaurant
26-08-2024,INDUSTOWER,Largecap,Telecom
26-08-2024,ALKEM,Largecap,Pharmaceuticals
27-08-2024,MFSL,Largecap,Finance
27-08-2024,PATANJALI,Largecap,FMCG
27-08-2024,ASHOKLEY,Largecap,Auto
27-08-2024,COROMANDEL,Largecap,Industrials
27-08-2024,DEEPAKNTR,Largecap,Industrials
27-08-2024,MANYAVAR,Largecap,FMCG
27-08-2024,UPL,Largecap,Industrials
27-08-2024,BSE,Largecap,Financial Services
27-08-2024,ISEC,Largecap,Services
27-08-2024,PETRONET,Largecap,Industrials
27-08-2024,JUBLFOOD,Largecap,Quick Service Restaurant
28-08-2024,GLAXO,Largecap,Pharmaceuticals
28-08-2024,IPCALAB,Largecap,Pharmaceuticals
28-08-2024,AUROPHARMA,Largecap,Pharmaceuticals
28-08-2024,AJANTPHARM,Largecap,Pharmaceuticals
28-08-2024,COFORGE,Largecap,I.T
28-08-2024,JUBLFOOD,Largecap,Quick Service Restaurant
28-08-2024,KALYANKJIL,Largecap,Miscellaneous
29-08-2024,HINDPETRO,Largecap,Industrials
29-08-2024,KEI,Largecap,Industrials
29-08-2024,MANKIND,Largecap,Pharmaceuticals
29-08-2024,HDFCAMC,Largecap,Finance
29-08-2024,POLYCAB,Largecap,Industrials
29-08-2024,IGL,Largecap,Industrials
29-08-2024,TORNTPOWER,Largecap,Miscellaneous
29-08-2024,KALYANKJIL,Largecap,Miscellaneous
29-08-2024,METROBRAND,Largecap,FMCG
30-08-2024,ATUL,Largecap,Industrials
30-08-2024,AWL,Largecap,FMCG
30-08-2024,KEI,Largecap,Industrials
30-08-2024,MANKIND,Largecap,Pharmaceuticals
30-08-2024,AIAENG,Largecap,Industrials
30-08-2024,MUTHOOTFIN,Largecap,Finance
30-08-2024,KALYANKJIL,Largecap,Miscellaneous
02-09-2024,IDBI,Largecap,Bank
02-09-2024,DEEPAKNTR,Largecap,Industrials
02-09-2024,AWL,Largecap,FMCG
02-09-2024,LLOYDSME,Largecap,Industrials
02-09-2024,PIIND,Largecap,Industrials
02-09-2024,BSE,Largecap,Financial Services
02-09-2024,MPHASIS,Largecap,I.T
02-09-2024,M&MFIN,Largecap,Finance
02-09-2024,MUTHOOTFIN,Largecap,Finance
02-09-2024,DEVYANI,Largecap,Quick Service Restaurant
02-09-2024,NYKAA,Largecap,I.T
02-09-2024,METROBRAND,Largecap,FMCG
03-09-2024,TATACOMM,Largecap,Telecom
03-09-2024,JKCEMENT,Largecap,Industrials
03-09-2024,PERSISTENT,Largecap,I.T
03-09-2024,MUTHOOTFIN,Largecap,Finance
03-09-2024,DEVYANI,Largecap,Quick Service Restaurant
03-09-2024,NYKAA,Largecap,I.T
04-09-2024,HINDPETRO,Largecap,Industrials
04-09-2024,ASHOKLEY,Largecap,Auto
04-09-2024,INDHOTEL,Largecap,Services
04-09-2024,RVNL,Largecap,Realty
04-09-2024,KPITTECH,Largecap,I.T
04-09-2024,UNOMINDA,Largecap,Auto
04-09-2024,FORTIS,Largecap,Pharmaceuticals
04-09-2024,INDUSTOWER,Largecap,Telecom
04-09-2024,POLICYBZR,Largecap,I.T
04-09-2024,SYNGENE,Largecap,Pharmaceuticals
04-09-2024,LTTS,Largecap,I.T
05-09-2024,TATACOMM,Largecap,Telecom
05-09-2024,VOLTAS,Largecap,FMCG
05-09-2024,GLAXO,Largecap,Pharmaceuticals
05-09-2024,GICRE,Largecap,Services
05-09-2024,NIACL,Largecap,Services
05-09-2024,SUZLON,Largecap,FMCG
06-09-2024,VOLTAS,Largecap,FMCG
06-09-2024,TATACHEM,Largecap,Industrials
06-09-2024,PHOENIXLTD,Largecap,Realty
06-09-2024,COROMANDEL,Largecap,Industrials
06-09-2024,KEI,Largecap,Industrials
06-09-2024,ABCAPITAL,Largecap,Finance
06-09-2024,MPHASIS,Largecap,I.T
06-09-2024,GICRE,Largecap,Services
06-09-2024,OFSS,Largecap,I.T
06-09-2024,PERSISTENT,Largecap,I.T
06-09-2024,STARHEALTH,Largecap,Services
06-09-2024,LALPATHLAB,Largecap,Pharmaceuticals
09-09-2024,SUNDARMFIN,Largecap,Finance
09-09-2024,POLICYBZR,Largecap,I.T
10-09-2024,SUNDARMFIN,Largecap,Finance
10-09-2024,MFSL,Largecap,Finance
10-09-2024,UPL,Largecap,Industrials
10-09-2024,HDFCAMC,Largecap,Finance
10-09-2024,EMAMILTD,Largecap,FMCG
10-09-2024,ALKEM,Largecap,Pharmaceuticals
10-09-2024,LALPATHLAB,Largecap,Pharmaceuticals
11-09-2024,GODREJIND,Largecap,Industrials
11-09-2024,PEL,Largecap,Finance
11-09-2024,PATANJALI,Largecap,FMCG
11-09-2024,TATACHEM,Largecap,Industrials
11-09-2024,DEEPAKNTR,Largecap,Industrials
11-09-2024,AWL,Largecap,FMCG
11-09-2024,MANKIND,Largecap,Pharmaceuticals
11-09-2024,BSE,Largecap,Financial Services
11-09-2024,DIXON,Largecap,FMCG
11-09-2024,AUROPHARMA,Largecap,Pharmaceuticals
11-09-2024,ISEC,Largecap,Services
11-09-2024,IGL,Largecap,Industrials
11-09-2024,M&MFIN,Largecap,Finance
11-09-2024,TORNTPOWER,Largecap,Miscellaneous
11-09-2024,JSWENERGY,Largecap,Miscellaneous
11-09-2024,KALYANKJIL,Largecap,Miscellaneous
11-09-2024,STARHEALTH,Largecap,Services
12-09-2024,LAURUSLABS,Largecap,Pharmaceuticals
12-09-2024,MFSL,Largecap,Finance
12-09-2024,MANYAVAR,Largecap,FMCG
12-09-2024,ISEC,Largecap,Services
12-09-2024,EMAMILTD,Largecap,FMCG
12-09-2024,AJANTPHARM,Largecap,Pharmaceuticals
12-09-2024,TORNTPOWER,Largecap,Miscellaneous
12-09-2024,DEVYANI,Largecap,Quick Service Restaurant
12-09-2024,LALPATHLAB,Largecap,Pharmaceuticals
13-09-2024,LAURUSLABS,Largecap,Pharmaceuticals
13-09-2024,GODREJIND,Largecap,Industrials
13-09-2024,MFSL,Largecap,Finance
13-09-2024,PATANJALI,Largecap,FMCG
13-09-2024,CUMMINSIND,Largecap,FMCG
13-09-2024,UPL,Largecap,Industrials
13-09-2024,IPCALAB,Largecap,Pharmaceuticals
13-09-2024,UNOMINDA,Largecap,Auto
13-09-2024,COFORGE,Largecap,I.T
13-09-2024,OIL,Largecap,Oils
13-09-2024,SONACOMS,Largecap,Auto
13-09-2024,NYKAA,Largecap,I.T
13-09-2024,GUJGASLTD,Largecap,Industrials
13-09-2024,LTTS,Largecap,I.T
16-09-2024,LAURUSLABS,Largecap,Pharmaceuticals
16-09-2024,LUPIN,Largecap,Pharmaceuticals
16-09-2024,ASHOKLEY,Largecap,Auto
16-09-2024,CUMMINSIND,Largecap,FMCG
16-09-2024,GLAXO,Largecap,Pharmaceuticals
16-09-2024,UPL,Largecap,Industrials
16-09-2024,PIIND,Largecap,Industrials
16-09-2024,BIOCON,Largecap,Pharmaceuticals
16-09-2024,OIL,Largecap,Oils
16-09-2024,GUJGASLTD,Largecap,Industrials
17-09-2024,CUMMINSIND,Largecap,FMCG
17-09-2024,INDHOTEL,Largecap,Services
17-09-2024,MANYAVAR,Largecap,FMCG
17-09-2024,IPCALAB,Largecap,Pharmaceuticals
17-09-2024,FLUOROCHEM,Largecap,Industrials
17-09-2024,MAXHEALTH,Largecap,Pharmaceuticals
17-09-2024,JSL,Largecap,Metals
17-09-2024,SUZLON,Largecap,FMCG
17-09-2024,SONACOMS,Largecap,Auto
17-09-2024,GUJGASLTD,Largecap,Industrials
17-09-2024,ALKEM,Largecap,Pharmaceuticals
18-09-2024,HINDPETRO,Largecap,Industrials
18-09-2024,GODREJIND,Largecap,Industrials
18-09-2024,ACC,Largecap,Industrials
18-09-2024,INDHOTEL,Largecap,Services
18-09-2024,MANYAVAR,Largecap,FMCG
18-09-2024,UPL,Largecap,Industrials
18-09-2024,IPCALAB,Largecap,Pharmaceuticals
18-09-2024,AUROPHARMA,Largecap,Pharmaceuticals
18-09-2024,POLYCAB,Largecap,Industrials
18-09-2024,AJANTPHARM,Largecap,Pharmaceuticals
18-09-2024,JSL,Largecap,Metals
18-09-2024,JKCEMENT,Largecap,Industrials
18-09-2024,OBEROIRLTY,Largecap,Realty
18-09-2024,INDUSTOWER,Largecap,Telecom
19-09-2024,SUNDARMFIN,Largecap,Finance
19-09-2024,HINDPETRO,Largecap,Industrials
19-09-2024,SUNDRMFAST,Largecap,Auto
19-09-2024,AJANTPHARM,Largecap,Pharmaceuticals
19-09-2024,JUBLFOOD,Largecap,Quick Service Restaurant
19-09-2024,GUJGASLTD,Largecap,Industrials
20-09-2024,KAJARIACER,Largecap,Industrials
20-09-2024,MANYAVAR,Largecap,FMCG
23-09-2024,GODREJIND,Largecap,Industrials
23-09-2024,LUPIN,Largecap,Pharmaceuticals
23-09-2024,APOLLOTYRE,Largecap,Auto
23-09-2024,BIOCON,Largecap,Pharmaceuticals
23-09-2024,PAYTM,Largecap,I.T
24-09-2024,PATANJALI,Largecap,FMCG
24-09-2024,APOLLOTYRE,Largecap,Auto
24-09-2024,MPHASIS,Largecap,I.T
24-09-2024,TIINDIA,Largecap,Metals
24-09-2024,OFSS,Largecap,I.T
24-09-2024,PERSISTENT,Largecap,I.T
24-09-2024,PRESTIGE,Largecap,Realty
24-09-2024,NYKAA,Largecap,I.T
24-09-2024,LALPATHLAB,Largecap,Pharmaceuticals
24-09-2024,LTTS,Largecap,I.T
25-09-2024,LAURUSLABS,Largecap,Pharmaceuticals
25-09-2024,CUMMINSIND,Largecap,FMCG
25-09-2024,TATACOMM,Largecap,Telecom
25-09-2024,BALKRISIND,Largecap,Auto
25-09-2024,LINDEINDIA,Largecap,Industrials
25-09-2024,BSE,Largecap,Financial Services
25-09-2024,ABCAPITAL,Largecap,Finance
25-09-2024,JSWINFRA,Largecap,Industrials
25-09-2024,ISEC,Largecap,Services
25-09-2024,SUMICHEM,Largecap,Industrials
25-09-2024,UBL,Largecap,FMCG
25-09-2024,UNOMINDA,Largecap,Auto
25-09-2024,SUZLON,Largecap,FMCG
25-09-2024,M&MFIN,Largecap,Finance
25-09-2024,KALYANKJIL,Largecap,Miscellaneous
25-09-2024,DEVYANI,Largecap,Quick Service Restaurant
25-09-2024,STARHEALTH,Largecap,Services
25-09-2024,SYNGENE,Largecap,Pharmaceuticals
26-09-2024,GODREJIND,Largecap,Industrials
26-09-2024,PEL,Largecap,Finance
26-09-2024,ESCORTS,Largecap,Auto
26-09-2024,VOLTAS,Largecap,FMCG
26-09-2024,INDHOTEL,Largecap,Services
26-09-2024,MANKIND,Largecap,Pharmaceuticals
26-09-2024,ABCAPITAL,Largecap,Finance
26-09-2024,ISEC,Largecap,Services
26-09-2024,SUZLON,Largecap,FMCG
26-09-2024,TORNTPOWER,Largecap,Miscellaneous
26-09-2024,FORTIS,Largecap,Pharmaceuticals
26-09-2024,JSWENERGY,Largecap,Miscellaneous
26-09-2024,JUBLFOOD,Largecap,Quick Service Restaurant
26-09-2024,PERSISTENT,Largecap,I.T
26-09-2024,PAYTM,Largecap,I.T
26-09-2024,STARHEALTH,Largecap,Services
27-09-2024,SUPREMEIND,Largecap,FMCG
27-09-2024,PIIND,Largecap,Industrials
27-09-2024,AUBANK,Largecap,Bank
27-09-2024,JSWINFRA,Largecap,Industrials
27-09-2024,MPHASIS,Largecap,I.T
27-09-2024,TIINDIA,Largecap,Metals
27-09-2024,FLUOROCHEM,Largecap,Industrials
27-09-2024,SUMICHEM,Largecap,Industrials
27-09-2024,MAXHEALTH,Largecap,Pharmaceuticals
27-09-2024,OFSS,Largecap,I.T
27-09-2024,BIOCON,Largecap,Pharmaceuticals
27-09-2024,SYNGENE,Largecap,Pharmaceuticals
27-09-2024,LTTS,Largecap,I.T
30-09-2024,CGPOWER,Largecap,FMCG
30-09-2024,IPCALAB,Largecap,Pharmaceuticals
30-09-2024,BSE,Largecap,Financial Services
30-09-2024,DIXON,Largecap,FMCG
30-09-2024,AUROPHARMA,Largecap,Pharmaceuticals
30-09-2024,TIINDIA,Largecap,Metals
30-09-2024,MAXHEALTH,Largecap,Pharmaceuticals
30-09-2024,TORNTPOWER,Largecap,Miscellaneous
30-09-2024,MUTHOOTFIN,Largecap,Finance
30-09-2024,SONACOMS,Largecap,Auto
30-09-2024,SYNGENE,Largecap,Pharmaceuticals
30-09-2024,ALKEM,Largecap,Pharmaceuticals
01-10-2024,KAJARIACER,Largecap,Industrials
01-10-2024,UBL,Largecap,FMCG
01-10-2024,KPRMILL,Largecap,FMCG
01-10-2024,JSWENERGY,Largecap,Miscellaneous
01-10-2024,GODREJPROP,Largecap,Realty
01-10-2024,LTF,Largecap,Finance
01-10-2024,ABFRL,Largecap,FMCG
