date,symbol,marketcapname,sector
16-09-2024,METROPOLIS,Midcap,Pharmaceuticals
16-09-2024,AFFLE,Largecap,I.T
16-09-2024,WELCORP,Midcap,Metals
16-09-2024,RADICO,Largecap,FMCG
16-09-2024,MOTILALOFS,Largecap,Services
16-09-2024,APLLTD,Largecap,Pharmaceuticals
16-09-2024,MCX,Largecap,Financial Services
16-09-2024,INDIGOPNTS,Midcap,Industrials
16-09-2024,SAPPHIRE,Smallcap,Quick Service Restaurant
16-09-2024,MINDACORP,Midcap,Auto
17-09-2024,AEGISLOG,Largecap,Services
17-09-2024,KARURVYSYA,Midcap,Bank
17-09-2024,CESC,Largecap,Miscellaneous
17-09-2024,CHAMBLFERT,Largecap,Industrials
17-09-2024,HFCL,Largecap,Telecom
17-09-2024,PPLPHARMA,Largecap,Pharmaceuticals
17-09-2024,ELGIEQUIP,Largecap,FMCG
17-09-2024,NATCOPHARM,Largecap,Pharmaceuticals
17-09-2024,360ONE,Largecap,Finance
17-09-2024,GRANULES,Midcap,Pharmaceuticals
17-09-2024,FSL,Largecap,I.T
17-09-2024,JYOTHYLAB,Largecap,FMCG
17-09-2024,GPPL,Midcap,Industrials
17-09-2024,NUVOCO,Midcap,Industrials
17-09-2024,VIJAYA,Midcap,Pharmaceuticals
17-09-2024,NH,Largecap,Pharmaceuticals
17-09-2024,MGL,Midcap,Industrials
18-09-2024,BALRAMCHIN,Midcap,FMCG
18-09-2024,CENTURYTEX,Largecap,Industrials
18-09-2024,EPL,Midcap,Services
18-09-2024,PRSMJOHNSN,Midcap,Industrials
18-09-2024,JINDALSAW,Largecap,Metals
18-09-2024,FINPIPE,Midcap,FMCG
18-09-2024,ZENSARTECH,Midcap,I.T
18-09-2024,ELECON,Midcap,FMCG
18-09-2024,AETHER,Midcap,Industrials
18-09-2024,USHAMART,Midcap,Metals
18-09-2024,TVSSCS,Midcap,Services
18-09-2024,ERIS,Midcap,Pharmaceuticals
18-09-2024,NATCOPHARM,Largecap,Pharmaceuticals
18-09-2024,CHALET,Midcap,Services
18-09-2024,FDC,Midcap,Pharmaceuticals
18-09-2024,ROUTE,Midcap,I.T
18-09-2024,RKFORGE,Midcap,Industrials
18-09-2024,GPPL,Midcap,Industrials
18-09-2024,JUBLINGREA,Midcap,Industrials
18-09-2024,CLEAN,Midcap,Industrials
18-09-2024,INOXWIND,Largecap,FMCG
18-09-2024,NH,Largecap,Pharmaceuticals
18-09-2024,CROMPTON,Largecap,FMCG
19-09-2024,CENTURYTEX,Largecap,Industrials
19-09-2024,CESC,Largecap,Miscellaneous
19-09-2024,JINDALSAW,Largecap,Metals
19-09-2024,BBTC,Largecap,Auto
19-09-2024,AVANTIFEED,Midcap,FMCG
19-09-2024,PPLPHARMA,Largecap,Pharmaceuticals
19-09-2024,DCMSHRIRAM,Midcap,Miscellaneous
19-09-2024,JUBLPHARMA,Midcap,Pharmaceuticals
19-09-2024,AFFLE,Largecap,I.T
19-09-2024,APARINDS,Largecap,FMCG
19-09-2024,SHYAMMETL,Largecap,Metals
19-09-2024,VIJAYA,Midcap,Pharmaceuticals
20-09-2024,CHOLAHLDNG,Largecap,Finance
23-09-2024,CANFINHOME,Midcap,Finance
23-09-2024,AETHER,Midcap,Industrials
23-09-2024,KAYNES,Largecap,FMCG
23-09-2024,CAPLIPOINT,Midcap,Pharmaceuticals
23-09-2024,AMBER,Midcap,FMCG
23-09-2024,FDC,Midcap,Pharmaceuticals
23-09-2024,ROUTE,Midcap,I.T
23-09-2024,NATIONALUM,Largecap,Metals
23-09-2024,GSPL,Largecap,Industrials
23-09-2024,ECLERX,Midcap,I.T
23-09-2024,RTNINDIA,Midcap,Miscellaneous
23-09-2024,LXCHEM,Midcap,Industrials
23-09-2024,BLS,Midcap,I.T
23-09-2024,PNBHOUSING,Largecap,Finance
24-09-2024,CENTURYTEX,Largecap,Industrials
24-09-2024,EPL,Midcap,Services
24-09-2024,HSCL,Largecap,Industrials
24-09-2024,PCBL,Largecap,Industrials
24-09-2024,CANFINHOME,Midcap,Finance
24-09-2024,AETHER,Midcap,Industrials
24-09-2024,HINDCOPPER,Largecap,Metals
24-09-2024,PPLPHARMA,Largecap,Pharmaceuticals
24-09-2024,JMFINANCIL,Midcap,Finance
24-09-2024,ERIS,Midcap,Pharmaceuticals
24-09-2024,INDIACEM,Midcap,Industrials
24-09-2024,AAVAS,Midcap,Finance
24-09-2024,CHALET,Midcap,Services
24-09-2024,FDC,Midcap,Pharmaceuticals
24-09-2024,360ONE,Largecap,Finance
24-09-2024,UTIAMC,Midcap,Finance
24-09-2024,TRIVENI,Midcap,FMCG
24-09-2024,GSPL,Largecap,Industrials
24-09-2024,FSL,Largecap,I.T
24-09-2024,JAIBALAJI,Largecap,Metals
24-09-2024,TRITURBINE,Largecap,FMCG
24-09-2024,LXCHEM,Midcap,Industrials
24-09-2024,KIMS,Smallcap,Pharmaceuticals
24-09-2024,CLEAN,Midcap,Industrials
24-09-2024,INTELLECT,Midcap,I.T
24-09-2024,BLS,Midcap,I.T
24-09-2024,PNBHOUSING,Largecap,Finance
25-09-2024,GODFRYPHLP,Largecap,FMCG
25-09-2024,CHOLAHLDNG,Largecap,Finance
25-09-2024,ELECON,Midcap,FMCG
25-09-2024,CAMPUS,Midcap,FMCG
25-09-2024,PPLPHARMA,Largecap,Pharmaceuticals
25-09-2024,INDIACEM,Midcap,Industrials
25-09-2024,FDC,Midcap,Pharmaceuticals
25-09-2024,360ONE,Largecap,Finance
25-09-2024,POWERINDIA,Largecap,FMCG
25-09-2024,ROUTE,Midcap,I.T
25-09-2024,GLENMARK,Largecap,Pharmaceuticals
25-09-2024,JBMA,Largecap,Auto
25-09-2024,PVRINOX,Midcap,Media
25-09-2024,GSPL,Largecap,Industrials
25-09-2024,ACE,Midcap,FMCG
25-09-2024,MOTILALOFS,Largecap,Services
25-09-2024,JYOTHYLAB,Largecap,FMCG
25-09-2024,APLLTD,Largecap,Pharmaceuticals
25-09-2024,CRAFTSMAN,Midcap,Auto
25-09-2024,MGL,Midcap,Industrials
26-09-2024,CENTURYTEX,Largecap,Industrials
26-09-2024,BLUESTARCO,Largecap,FMCG
26-09-2024,HFCL,Largecap,Telecom
26-09-2024,PRSMJOHNSN,Midcap,Industrials
26-09-2024,CANFINHOME,Midcap,Finance
26-09-2024,ASAHIINDIA,Midcap,Industrials
26-09-2024,BIKAJI,Largecap,FMCG
26-09-2024,CCL,Midcap,FMCG
26-09-2024,NAM-INDIA,Largecap,Finance
26-09-2024,INDIACEM,Midcap,Industrials
26-09-2024,RITES,Midcap,Miscellaneous
26-09-2024,AAVAS,Midcap,Finance
26-09-2024,FDC,Midcap,Pharmaceuticals
26-09-2024,AFFLE,Largecap,I.T
26-09-2024,SWSOLAR,Midcap,Realty
26-09-2024,CUB,Midcap,Bank
26-09-2024,GLENMARK,Largecap,Pharmaceuticals
26-09-2024,CENTURYPLY,Midcap,Plywood Boards/Laminates
26-09-2024,INDIGOPNTS,Midcap,Industrials
26-09-2024,NUVOCO,Midcap,Industrials
26-09-2024,QUESS,Midcap,Miscellaneous
27-09-2024,BALRAMCHIN,Midcap,FMCG
27-09-2024,HFCL,Largecap,Telecom
27-09-2024,BBTC,Largecap,Auto
27-09-2024,ALKYLAMINE,Midcap,Industrials
27-09-2024,CCL,Midcap,FMCG
27-09-2024,ELGIEQUIP,Largecap,FMCG
27-09-2024,KPIL,Largecap,Realty
27-09-2024,TVSSCS,Midcap,Services
27-09-2024,ERIS,Midcap,Pharmaceuticals
27-09-2024,AAVAS,Midcap,Finance
27-09-2024,POLYMED,Largecap,Pharmaceuticals
27-09-2024,SUVENPHAR,Largecap,Pharmaceuticals
27-09-2024,GLENMARK,Largecap,Pharmaceuticals
27-09-2024,RADICO,Largecap,FMCG
27-09-2024,RKFORGE,Midcap,Industrials
27-09-2024,GSPL,Largecap,Industrials
27-09-2024,KEC,Largecap,Realty
27-09-2024,RTNINDIA,Midcap,Miscellaneous
27-09-2024,HOMEFIRST,Midcap,Finance
27-09-2024,KIMS,Smallcap,Pharmaceuticals
27-09-2024,INOXWIND,Largecap,FMCG
30-09-2024,ASTRAZEN,Midcap,Pharmaceuticals
30-09-2024,HEG,Midcap,FMCG
30-09-2024,CANFINHOME,Midcap,Finance
30-09-2024,KAYNES,Largecap,FMCG
30-09-2024,KFINTECH,Midcap,Financial Services
30-09-2024,SAFARI,Midcap,FMCG
30-09-2024,CDSL,Largecap,Financial Services
30-09-2024,ERIS,Midcap,Pharmaceuticals
30-09-2024,CAPLIPOINT,Midcap,Pharmaceuticals
30-09-2024,INDIAMART,Midcap,I.T
30-09-2024,RKFORGE,Midcap,Industrials
30-09-2024,KEC,Largecap,Realty
30-09-2024,CIEINDIA,Largecap,Industrials
30-09-2024,ACE,Midcap,FMCG
30-09-2024,MOTILALOFS,Largecap,Services
30-09-2024,APLLTD,Largecap,Pharmaceuticals
30-09-2024,MGL,Midcap,Industrials
30-09-2024,QUESS,Midcap,Miscellaneous
01-10-2024,HFCL,Largecap,Telecom
01-10-2024,DEEPAKFERT,Midcap,Industrials
01-10-2024,SAFARI,Midcap,FMCG
01-10-2024,CONCORDBIO,Largecap,Pharmaceuticals
01-10-2024,SIGNATURE,Largecap,Realty
01-10-2024,IEX,Midcap,Financial Services
01-10-2024,METROPOLIS,Midcap,Pharmaceuticals
01-10-2024,CAMS,Largecap,Financial Services
01-10-2024,SCHNEIDER,Midcap,FMCG
01-10-2024,GLS,Midcap,Pharmaceuticals
01-10-2024,MINDACORP,Midcap,Auto
